Footfall,Store ID,Store,Week,Month,Year
1333,S044,Ashford,48,12,2023
1170,S044,Ashford,48,12,2023
1272,S044,Ashford,48,12,2023
1759,S044,Ashford,48,12,2023
1464,S044,Ashford,48,12,2023
2483,S044,Ashford,48,12,2023
2380,S044,Ashford,48,12,2023
1227,S045,Peterborough,48,12,2023
1187,S045,Peterborough,48,12,2023
1307,S045,Peterborough,48,12,2023
1627,S045,Peterborough,48,12,2023
1342,S045,Peterborough,48,12,2023
2406,S045,Peterborough,48,12,2023
1967,S045,Peterborough,48,12,2023
1247,S046,Liverpool,48,12,2023
1179,S046,Liverpool,48,12,2023
1248,S046,Liverpool,48,12,2023
1453,S046,Liverpool,48,12,2023
1330,S046,Liverpool,48,12,2023
1832,S046,Liverpool,48,12,2023
1386,S046,Liverpool,48,12,2023
1574,S047,Gillingham,48,12,2023
1660,S047,Gillingham,48,12,2023
1536,S047,Gillingham,48,12,2023
2066,S047,Gillingham,48,12,2023
1513,S047,Gillingham,48,12,2023
2852,S047,Gillingham,48,12,2023
2289,S047,Gillingham,48,12,2023
1265,S049,Inverness,48,12,2023
1262,S049,Inverness,48,12,2023
1215,S049,Inverness,48,12,2023
1577,S049,Inverness,48,12,2023
1477,S049,Inverness,48,12,2023
1954,S049,Inverness,48,12,2023
1682,S049,Inverness,48,12,2023
2289,S050,King's Lynn,48,12,2023
2097,S050,King's Lynn,48,12,2023
1886,S050,King's Lynn,48,12,2023
2410,S050,King's Lynn,48,12,2023
2060,S050,King's Lynn,48,12,2023
3298,S050,King's Lynn,48,12,2023
2775,S050,King's Lynn,48,12,2023
3281,S054,Morpeth,48,12,2023
3246,S054,Morpeth,48,12,2023
2865,S054,Morpeth,48,12,2023
3228,S054,Morpeth,48,12,2023
2546,S054,Morpeth,48,12,2023
5594,S054,Morpeth,48,12,2023
4384,S054,Morpeth,48,12,2023
1000,S055,Woodbridge,48,12,2023
1009,S055,Woodbridge,48,12,2023
1034,S055,Woodbridge,48,12,2023
1089,S055,Woodbridge,48,12,2023
848,S055,Woodbridge,48,12,2023
1861,S055,Woodbridge,48,12,2023
1787,S055,Woodbridge,48,12,2023
1039,S056,Gloucester,48,12,2023
1150,S056,Gloucester,48,12,2023
1080,S056,Gloucester,48,12,2023
1506,S056,Gloucester,48,12,2023
1164,S056,Gloucester,48,12,2023
2123,S056,Gloucester,48,12,2023
1770,S056,Gloucester,48,12,2023
1044,S057,Huntingdon,48,12,2023
986,S057,Huntingdon,48,12,2023
944,S057,Huntingdon,48,12,2023
1179,S057,Huntingdon,48,12,2023
946,S057,Huntingdon,48,12,2023
2095,S057,Huntingdon,48,12,2023
1791,S057,Huntingdon,48,12,2023
1739,S058,Stapleton,48,12,2023
1723,S058,Stapleton,48,12,2023
1815,S058,Stapleton,48,12,2023
2048,S058,Stapleton,48,12,2023
1865,S058,Stapleton,48,12,2023
2920,S058,Stapleton,48,12,2023
2701,S058,Stapleton,48,12,2023
1657,S061,Aylesbury,48,12,2023
1555,S061,Aylesbury,48,12,2023
1845,S061,Aylesbury,48,12,2023
1924,S061,Aylesbury,48,12,2023
2026,S061,Aylesbury,48,12,2023
3938,S061,Aylesbury,48,12,2023
3379,S061,Aylesbury,48,12,2023
812,S062,Gosforth,48,12,2023
774,S062,Gosforth,48,12,2023
821,S062,Gosforth,48,12,2023
1055,S062,Gosforth,48,12,2023
650,S062,Gosforth,48,12,2023
1659,S062,Gosforth,48,12,2023
1250,S062,Gosforth,48,12,2023
1382,S063,Northampton,48,12,2023
1295,S063,Northampton,48,12,2023
1295,S063,Northampton,48,12,2023
1627,S063,Northampton,48,12,2023
1426,S063,Northampton,48,12,2023
2624,S063,Northampton,48,12,2023
2234,S063,Northampton,48,12,2023
982,S064,Shenstone,48,12,2023
1024,S064,Shenstone,48,12,2023
1083,S064,Shenstone,48,12,2023
1242,S064,Shenstone,48,12,2023
1057,S064,Shenstone,48,12,2023
1880,S064,Shenstone,48,12,2023
1686,S064,Shenstone,48,12,2023
1132,S065,Swansea,48,12,2023
1057,S065,Swansea,48,12,2023
1159,S065,Swansea,48,12,2023
1369,S065,Swansea,48,12,2023
1045,S065,Swansea,48,12,2023
1984,S065,Swansea,48,12,2023
1392,S065,Swansea,48,12,2023
766,S066,York,48,12,2023
721,S066,York,48,12,2023
828,S066,York,48,12,2023
881,S066,York,48,12,2023
855,S066,York,48,12,2023
1481,S066,York,48,12,2023
1404,S066,York,48,12,2023
623,S067,Andover,48,12,2023
685,S067,Andover,48,12,2023
750,S067,Andover,48,12,2023
786,S067,Andover,48,12,2023
812,S067,Andover,48,12,2023
1417,S067,Andover,48,12,2023
1282,S067,Andover,48,12,2023
995,S068,Rugby,48,12,2023
983,S068,Rugby,48,12,2023
1040,S068,Rugby,48,12,2023
1135,S068,Rugby,48,12,2023
935,S068,Rugby,48,12,2023
1944,S068,Rugby,48,12,2023
1666,S068,Rugby,48,12,2023
1121,S069,Brighton,48,12,2023
1245,S069,Brighton,48,12,2023
1283,S069,Brighton,48,12,2023
1257,S069,Brighton,48,12,2023
1500,S069,Brighton,48,12,2023
2369,S069,Brighton,48,12,2023
1909,S069,Brighton,48,12,2023
727,S070,Havant,48,12,2023
686,S070,Havant,48,12,2023
676,S070,Havant,48,12,2023
923,S070,Havant,48,12,2023
793,S070,Havant,48,12,2023
1174,S070,Havant,48,12,2023
1029,S070,Havant,48,12,2023
556,S071,Pennine,48,12,2023
608,S071,Pennine,48,12,2023
501,S071,Pennine,48,12,2023
631,S071,Pennine,48,12,2023
599,S071,Pennine,48,12,2023
843,S071,Pennine,48,12,2023
770,S071,Pennine,48,12,2023
382,S072,Thornbury,48,12,2023
388,S072,Thornbury,48,12,2023
322,S072,Thornbury,48,12,2023
422,S072,Thornbury,48,12,2023
388,S072,Thornbury,48,12,2023
648,S072,Thornbury,48,12,2023
667,S072,Thornbury,48,12,2023
910,S073,Derby,48,12,2023
987,S073,Derby,48,12,2023
935,S073,Derby,48,12,2023
1077,S073,Derby,48,12,2023
944,S073,Derby,48,12,2023
1628,S073,Derby,48,12,2023
1056,S073,Derby,48,12,2023
772,S074,Hare Hatch,48,12,2023
672,S074,Hare Hatch,48,12,2023
757,S074,Hare Hatch,48,12,2023
964,S074,Hare Hatch,48,12,2023
656,S074,Hare Hatch,48,12,2023
1653,S074,Hare Hatch,48,12,2023
1431,S074,Hare Hatch,48,12,2023
816,S075,Harlestone Heath,48,12,2023
856,S075,Harlestone Heath,48,12,2023
818,S075,Harlestone Heath,48,12,2023
1017,S075,Harlestone Heath,48,12,2023
790,S075,Harlestone Heath,48,12,2023
1339,S075,Harlestone Heath,48,12,2023
1231,S075,Harlestone Heath,48,12,2023
715,S076,Marple,48,12,2023
763,S076,Marple,48,12,2023
621,S076,Marple,48,12,2023
953,S076,Marple,48,12,2023
629,S076,Marple,48,12,2023
1432,S076,Marple,48,12,2023
1451,S076,Marple,48,12,2023
823,S077,Stratford upon Avon,48,12,2023
765,S077,Stratford upon Avon,48,12,2023
784,S077,Stratford upon Avon,48,12,2023
951,S077,Stratford upon Avon,48,12,2023
809,S077,Stratford upon Avon,48,12,2023
1250,S077,Stratford upon Avon,48,12,2023
1312,S077,Stratford upon Avon,48,12,2023
718,S080,Swindon,48,12,2023
759,S080,Swindon,48,12,2023
732,S080,Swindon,48,12,2023
904,S080,Swindon,48,12,2023
824,S080,Swindon,48,12,2023
1205,S080,Swindon,48,12,2023
1123,S080,Swindon,48,12,2023
585,S081,Bury St Edmunds,48,12,2023
637,S081,Bury St Edmunds,48,12,2023
606,S081,Bury St Edmunds,48,12,2023
650,S081,Bury St Edmunds,48,12,2023
545,S081,Bury St Edmunds,48,12,2023
834,S081,Bury St Edmunds,48,12,2023
799,S081,Bury St Edmunds,48,12,2023
610,S082,Cadnam,48,12,2023
689,S082,Cadnam,48,12,2023
656,S082,Cadnam,48,12,2023
894,S082,Cadnam,48,12,2023
674,S082,Cadnam,48,12,2023
918,S082,Cadnam,48,12,2023
995,S082,Cadnam,48,12,2023
528,S083,Galton,48,12,2023
590,S083,Galton,48,12,2023
612,S083,Galton,48,12,2023
691,S083,Galton,48,12,2023
593,S083,Galton,48,12,2023
803,S083,Galton,48,12,2023
1002,S083,Galton,48,12,2023
1109,S084,Moreton Park,48,12,2023
1119,S084,Moreton Park,48,12,2023
1238,S084,Moreton Park,48,12,2023
1141,S084,Moreton Park,48,12,2023
1123,S084,Moreton Park,48,12,2023
1499,S084,Moreton Park,48,12,2023
1226,S084,Moreton Park,48,12,2023
1164.456005,S085,Leicester,48,12,2023
1128.72143,S085,Leicester,48,12,2023
1183.376515,S085,Leicester,48,12,2023
1278.149227,S085,Leicester,48,12,2023
1169.927159,S085,Leicester,48,12,2023
1944.939737,S085,Leicester,48,12,2023
1500.215809,S085,Leicester,48,12,2023
788,S086,Royston,48,12,2023
775,S086,Royston,48,12,2023
772,S086,Royston,48,12,2023
836,S086,Royston,48,12,2023
977,S086,Royston,48,12,2023
1726,S086,Royston,48,12,2023
1625,S086,Royston,48,12,2023
328,S087,Beaconsfield,48,12,2023
339,S087,Beaconsfield,48,12,2023
401,S087,Beaconsfield,48,12,2023
491,S087,Beaconsfield,48,12,2023
444,S087,Beaconsfield,48,12,2023
984,S087,Beaconsfield,48,12,2023
836,S087,Beaconsfield,48,12,2023
868,S088,Hungerford,48,12,2023
824,S088,Hungerford,48,12,2023
974,S088,Hungerford,48,12,2023
1307,S088,Hungerford,48,12,2023
1032,S088,Hungerford,48,12,2023
1586,S088,Hungerford,48,12,2023
1666,S088,Hungerford,48,12,2023
375,S089,Keston,48,12,2023
485,S089,Keston,48,12,2023
430,S089,Keston,48,12,2023
553,S089,Keston,48,12,2023
624,S089,Keston,48,12,2023
1130,S089,Keston,48,12,2023
1012,S089,Keston,48,12,2023
620,S091,Lelant,48,12,2023
621,S091,Lelant,48,12,2023
548,S091,Lelant,48,12,2023
567,S091,Lelant,48,12,2023
579,S091,Lelant,48,12,2023
847,S091,Lelant,48,12,2023
818,S091,Lelant,48,12,2023
1171,S092,Stockton,48,12,2023
1153,S092,Stockton,48,12,2023
1205,S092,Stockton,48,12,2023
1250,S092,Stockton,48,12,2023
1052,S092,Stockton,48,12,2023
1964,S092,Stockton,48,12,2023
1426,S092,Stockton,48,12,2023
936,S093,Telford,48,12,2023
998,S093,Telford,48,12,2023
1041,S093,Telford,48,12,2023
1525,S093,Telford,48,12,2023
927,S093,Telford,48,12,2023
1532,S093,Telford,48,12,2023
999,S093,Telford,48,12,2023
605,S094,Altrincham,48,12,2023
654,S094,Altrincham,48,12,2023
570,S094,Altrincham,48,12,2023
681,S094,Altrincham,48,12,2023
600,S094,Altrincham,48,12,2023
1016,S094,Altrincham,48,12,2023
1027,S094,Altrincham,48,12,2023
894,S053,Boston,48,12,2023
1005,S053,Boston,48,12,2023
1089,S053,Boston,48,12,2023
1150,S053,Boston,48,12,2023
972,S053,Boston,48,12,2023
1284,S053,Boston,48,12,2023
1026,S053,Boston,48,12,2023
1737,S059,Woodcote Green,48,12,2023
1673,S059,Woodcote Green,48,12,2023
1750,S059,Woodcote Green,48,12,2023
2346,S059,Woodcote Green,48,12,2023
2141,S059,Woodcote Green,48,12,2023
3379,S059,Woodcote Green,48,12,2023
3386,S059,Woodcote Green,48,12,2023
315,S096,Stockbridge,48,12,2023
384,S096,Stockbridge,48,12,2023
343,S096,Stockbridge,48,12,2023
584,S096,Stockbridge,48,12,2023
489,S096,Stockbridge,48,12,2023
862,S096,Stockbridge,48,12,2023
917,S096,Stockbridge,48,12,2023
216,S097,Clifton,48,12,2023
285,S097,Clifton,48,12,2023
288,S097,Clifton,48,12,2023
390,S097,Clifton,48,12,2023
353,S097,Clifton,48,12,2023
691,S097,Clifton,48,12,2023
442,S097,Clifton,48,12,2023
1582,S098,Tewkesbury,48,12,2023
1404,S098,Tewkesbury,48,12,2023
1521,S098,Tewkesbury,48,12,2023
1866,S098,Tewkesbury,48,12,2023
1555,S098,Tewkesbury,48,12,2023
2670,S098,Tewkesbury,48,12,2023
2641,S098,Tewkesbury,48,12,2023
205,S099,Chiswick,48,12,2023
311,S099,Chiswick,48,12,2023
315,S099,Chiswick,48,12,2023
396,S099,Chiswick,48,12,2023
396,S099,Chiswick,48,12,2023
714,S099,Chiswick,48,12,2023
675,S099,Chiswick,48,12,2023
147,S102,Westbourne Grove,48,12,2023
191,S102,Westbourne Grove,48,12,2023
178,S102,Westbourne Grove,48,12,2023
229,S102,Westbourne Grove,48,12,2023
176,S102,Westbourne Grove,48,12,2023
489,S102,Westbourne Grove,48,12,2023
297,S102,Westbourne Grove,48,12,2023
1605,S103,Antrim,48,12,2023
1656,S103,Antrim,48,12,2023
1575,S103,Antrim,48,12,2023
1851,S103,Antrim,48,12,2023
1613,S103,Antrim,48,12,2023
2519,S103,Antrim,48,12,2023
2209,S103,Antrim,48,12,2023
283,S104,Richmond,48,12,2023
429,S104,Richmond,48,12,2023
392,S104,Richmond,48,12,2023
402,S104,Richmond,48,12,2023
503,S104,Richmond,48,12,2023
1170,S104,Richmond,48,12,2023
858,S104,Richmond,48,12,2023
261,S105,Cheltenham,48,12,2023
285,S105,Cheltenham,48,12,2023
332,S105,Cheltenham,48,12,2023
405,S105,Cheltenham,48,12,2023
433,S105,Cheltenham,48,12,2023
1041,S105,Cheltenham,48,12,2023
518,S105,Cheltenham,48,12,2023
1224,S010,Perth,48,12,2022
1181,S010,Perth,48,12,2022
1071,S010,Perth,48,12,2022
1055,S010,Perth,48,12,2022
1307,S010,Perth,48,12,2022
1912,S010,Perth,48,12,2022
1997,S010,Perth,48,12,2022
2840,S011,Edinburgh,48,12,2022
2629,S011,Edinburgh,48,12,2022
2520,S011,Edinburgh,48,12,2022
2384,S011,Edinburgh,48,12,2022
2676,S011,Edinburgh,48,12,2022
3709,S011,Edinburgh,48,12,2022
4220,S011,Edinburgh,48,12,2022
1257,S012,Dundee,48,12,2022
1403,S012,Dundee,48,12,2022
1445,S012,Dundee,48,12,2022
1360,S012,Dundee,48,12,2022
1463,S012,Dundee,48,12,2022
2271,S012,Dundee,48,12,2022
2489,S012,Dundee,48,12,2022
1068,S013,Birtley,48,12,2022
1182,S013,Birtley,48,12,2022
1140,S013,Birtley,48,12,2022
845,S013,Birtley,48,12,2022
942,S013,Birtley,48,12,2022
1400,S013,Birtley,48,12,2022
1308,S013,Birtley,48,12,2022
1346,S014,Ponteland,48,12,2022
1384,S014,Ponteland,48,12,2022
1307,S014,Ponteland,48,12,2022
1216,S014,Ponteland,48,12,2022
1549,S014,Ponteland,48,12,2022
2481,S014,Ponteland,48,12,2022
2022,S014,Ponteland,48,12,2022
1136,S019,Shrewsbury,48,12,2022
1087,S019,Shrewsbury,48,12,2022
1060,S019,Shrewsbury,48,12,2022
953,S019,Shrewsbury,48,12,2022
1005,S019,Shrewsbury,48,12,2022
1796,S019,Shrewsbury,48,12,2022
1686,S019,Shrewsbury,48,12,2022
869,S020,Gailey,48,12,2022
797,S020,Gailey,48,12,2022
939,S020,Gailey,48,12,2022
721,S020,Gailey,48,12,2022
820,S020,Gailey,48,12,2022
1448,S020,Gailey,48,12,2022
1226,S020,Gailey,48,12,2022
1143,S022,Milngavie,48,12,2022
1176,S022,Milngavie,48,12,2022
1192,S022,Milngavie,48,12,2022
1190,S022,Milngavie,48,12,2022
1402,S022,Milngavie,48,12,2022
2021,S022,Milngavie,48,12,2022
2230,S022,Milngavie,48,12,2022
1143,S026,Preston,48,12,2022
1142,S026,Preston,48,12,2022
1136,S026,Preston,48,12,2022
1113,S026,Preston,48,12,2022
1205,S026,Preston,48,12,2022
1987,S026,Preston,48,12,2022
1716,S026,Preston,48,12,2022
1758.530184,S027,Atherstone,48,12,2022
1617.801047,S027,Atherstone,48,12,2022
1605.042017,S027,Atherstone,48,12,2022
1578.534031,S027,Atherstone,48,12,2022
1622.395833,S027,Atherstone,48,12,2022
2967.302452,S027,Atherstone,48,12,2022
2552.407932,S027,Atherstone,48,12,2022
1813,S028,Ayr,48,12,2022
1758,S028,Ayr,48,12,2022
1852,S028,Ayr,48,12,2022
1787,S028,Ayr,48,12,2022
2043,S028,Ayr,48,12,2022
2769,S028,Ayr,48,12,2022
2675,S028,Ayr,48,12,2022
1262,S029,Stirling,48,12,2022
1334,S029,Stirling,48,12,2022
1515,S029,Stirling,48,12,2022
1154,S029,Stirling,48,12,2022
1700,S029,Stirling,48,12,2022
2258,S029,Stirling,48,12,2022
2659,S029,Stirling,48,12,2022
1215,S030,Cirencester,48,12,2022
1191,S030,Cirencester,48,12,2022
1199,S030,Cirencester,48,12,2022
945,S030,Cirencester,48,12,2022
1185,S030,Cirencester,48,12,2022
2416,S030,Cirencester,48,12,2022
1970,S030,Cirencester,48,12,2022
2162,S031,Chesterfield,48,12,2022
2063,S031,Chesterfield,48,12,2022
2119,S031,Chesterfield,48,12,2022
2035,S031,Chesterfield,48,12,2022
2203,S031,Chesterfield,48,12,2022
3445,S031,Chesterfield,48,12,2022
3321,S031,Chesterfield,48,12,2022
1380,S032,Milton Keynes,48,12,2022
1241,S032,Milton Keynes,48,12,2022
1228,S032,Milton Keynes,48,12,2022
1166,S032,Milton Keynes,48,12,2022
1385,S032,Milton Keynes,48,12,2022
2531,S032,Milton Keynes,48,12,2022
1965,S032,Milton Keynes,48,12,2022
602,S033,Reading,48,12,2022
634,S033,Reading,48,12,2022
629,S033,Reading,48,12,2022
637,S033,Reading,48,12,2022
795,S033,Reading,48,12,2022
1299,S033,Reading,48,12,2022
1113,S033,Reading,48,12,2022
2034,S034,Dunfermline,48,12,2022
1847,S034,Dunfermline,48,12,2022
1837,S034,Dunfermline,48,12,2022
1729,S034,Dunfermline,48,12,2022
2243,S034,Dunfermline,48,12,2022
3121,S034,Dunfermline,48,12,2022
3288,S034,Dunfermline,48,12,2022
1218,S035,Lisburn,48,12,2022
1247,S035,Lisburn,48,12,2022
1288,S035,Lisburn,48,12,2022
1177,S035,Lisburn,48,12,2022
1315,S035,Lisburn,48,12,2022
2339,S035,Lisburn,48,12,2022
1628,S035,Lisburn,48,12,2022
1699,S036,Southport,48,12,2022
1630,S036,Southport,48,12,2022
1681,S036,Southport,48,12,2022
1360,S036,Southport,48,12,2022
1657,S036,Southport,48,12,2022
2195,S036,Southport,48,12,2022
2032,S036,Southport,48,12,2022
1122,S038,Sandyholm,48,12,2022
776,S038,Sandyholm,48,12,2022
812,S038,Sandyholm,48,12,2022
697,S038,Sandyholm,48,12,2022
792,S038,Sandyholm,48,12,2022
1558,S038,Sandyholm,48,12,2022
1750,S038,Sandyholm,48,12,2022
927,S039,Shepton,48,12,2022
820,S039,Shepton,48,12,2022
940,S039,Shepton,48,12,2022
898,S039,Shepton,48,12,2022
923,S039,Shepton,48,12,2022
1694,S039,Shepton,48,12,2022
1397,S039,Shepton,48,12,2022
1726,S040,Aberdeen,48,12,2022
1657,S040,Aberdeen,48,12,2022
1729,S040,Aberdeen,48,12,2022
1672,S040,Aberdeen,48,12,2022
1855,S040,Aberdeen,48,12,2022
2852,S040,Aberdeen,48,12,2022
3150,S040,Aberdeen,48,12,2022
1710,S041,Braehead,48,12,2022
1656,S041,Braehead,48,12,2022
1946,S041,Braehead,48,12,2022
1605,S041,Braehead,48,12,2022
1806,S041,Braehead,48,12,2022
2745,S041,Braehead,48,12,2022
2836,S041,Braehead,48,12,2022
1511,S042,Livingston,48,12,2022
1492,S042,Livingston,48,12,2022
1485,S042,Livingston,48,12,2022
1349,S042,Livingston,48,12,2022
1662,S042,Livingston,48,12,2022
2533,S042,Livingston,48,12,2022
2827,S042,Livingston,48,12,2022
1179,S043,Carlisle,48,12,2022
1314,S043,Carlisle,48,12,2022
1244,S043,Carlisle,48,12,2022
1135,S043,Carlisle,48,12,2022
1145,S043,Carlisle,48,12,2022
2058,S043,Carlisle,48,12,2022
1781,S043,Carlisle,48,12,2022
1360,S044,Ashford,48,12,2022
1300,S044,Ashford,48,12,2022
1464,S044,Ashford,48,12,2022
1379,S044,Ashford,48,12,2022
1469,S044,Ashford,48,12,2022
2709,S044,Ashford,48,12,2022
2351,S044,Ashford,48,12,2022
1328,S045,Peterborough,48,12,2022
1388,S045,Peterborough,48,12,2022
1439,S045,Peterborough,48,12,2022
1225,S045,Peterborough,48,12,2022
1337,S045,Peterborough,48,12,2022
2535,S045,Peterborough,48,12,2022
2045,S045,Peterborough,48,12,2022
1220,S046,Liverpool,48,12,2022
1288,S046,Liverpool,48,12,2022
1312,S046,Liverpool,48,12,2022
1128,S046,Liverpool,48,12,2022
1314,S046,Liverpool,48,12,2022
2017,S046,Liverpool,48,12,2022
1782,S046,Liverpool,48,12,2022
1782,S047,Gillingham,48,12,2022
1834,S047,Gillingham,48,12,2022
1665,S047,Gillingham,48,12,2022
1514,S047,Gillingham,48,12,2022
1656,S047,Gillingham,48,12,2022
2853,S047,Gillingham,48,12,2022
2232,S047,Gillingham,48,12,2022
1325,S049,Inverness,48,12,2022
1404,S049,Inverness,48,12,2022
1425,S049,Inverness,48,12,2022
1486,S049,Inverness,48,12,2022
1540,S049,Inverness,48,12,2022
2035,S049,Inverness,48,12,2022
1961,S049,Inverness,48,12,2022
2305,S050,King's Lynn,48,12,2022
2153,S050,King's Lynn,48,12,2022
2111,S050,King's Lynn,48,12,2022
1930,S050,King's Lynn,48,12,2022
2321,S050,King's Lynn,48,12,2022
3815,S050,King's Lynn,48,12,2022
2934,S050,King's Lynn,48,12,2022
3307,S054,Morpeth,48,12,2022
3364,S054,Morpeth,48,12,2022
2923,S054,Morpeth,48,12,2022
2946,S054,Morpeth,48,12,2022
3519,S054,Morpeth,48,12,2022
6339,S054,Morpeth,48,12,2022
6609,S054,Morpeth,48,12,2022
1173,S055,Woodbridge,48,12,2022
1117,S055,Woodbridge,48,12,2022
1032,S055,Woodbridge,48,12,2022
1028,S055,Woodbridge,48,12,2022
1222,S055,Woodbridge,48,12,2022
2119,S055,Woodbridge,48,12,2022
1817,S055,Woodbridge,48,12,2022
1260,S056,Gloucester,48,12,2022
1255,S056,Gloucester,48,12,2022
1190,S056,Gloucester,48,12,2022
1068,S056,Gloucester,48,12,2022
1396,S056,Gloucester,48,12,2022
2495,S056,Gloucester,48,12,2022
2511,S056,Gloucester,48,12,2022
837,S057,Huntingdon,48,12,2022
859,S057,Huntingdon,48,12,2022
845,S057,Huntingdon,48,12,2022
970,S057,Huntingdon,48,12,2022
1087,S057,Huntingdon,48,12,2022
2101,S057,Huntingdon,48,12,2022
1789,S057,Huntingdon,48,12,2022
1783,S058,Stapleton,48,12,2022
1775,S058,Stapleton,48,12,2022
1825,S058,Stapleton,48,12,2022
1680,S058,Stapleton,48,12,2022
1907,S058,Stapleton,48,12,2022
3274,S058,Stapleton,48,12,2022
3042,S058,Stapleton,48,12,2022
2311,S061,Aylesbury,48,12,2022
2098,S061,Aylesbury,48,12,2022
2115,S061,Aylesbury,48,12,2022
2046,S061,Aylesbury,48,12,2022
2904,S061,Aylesbury,48,12,2022
4815,S061,Aylesbury,48,12,2022
3884,S061,Aylesbury,48,12,2022
788,S062,Gosforth,48,12,2022
913,S062,Gosforth,48,12,2022
906,S062,Gosforth,48,12,2022
795,S062,Gosforth,48,12,2022
889,S062,Gosforth,48,12,2022
1779,S062,Gosforth,48,12,2022
1611,S062,Gosforth,48,12,2022
1375,S063,Northampton,48,12,2022
1400,S063,Northampton,48,12,2022
1378,S063,Northampton,48,12,2022
1376,S063,Northampton,48,12,2022
1753,S063,Northampton,48,12,2022
2985,S063,Northampton,48,12,2022
2347,S063,Northampton,48,12,2022
1229,S064,Shenstone,48,12,2022
1288,S064,Shenstone,48,12,2022
1224,S064,Shenstone,48,12,2022
961,S064,Shenstone,48,12,2022
1208,S064,Shenstone,48,12,2022
2202,S064,Shenstone,48,12,2022
2086,S064,Shenstone,48,12,2022
1169,S065,Swansea,48,12,2022
1148,S065,Swansea,48,12,2022
1189,S065,Swansea,48,12,2022
1080,S065,Swansea,48,12,2022
1074,S065,Swansea,48,12,2022
1871,S065,Swansea,48,12,2022
1512,S065,Swansea,48,12,2022
839,S066,York,48,12,2022
910,S066,York,48,12,2022
893,S066,York,48,12,2022
743,S066,York,48,12,2022
977,S066,York,48,12,2022
1686,S066,York,48,12,2022
1447,S066,York,48,12,2022
724,S067,Andover,48,12,2022
682,S067,Andover,48,12,2022
817,S067,Andover,48,12,2022
712,S067,Andover,48,12,2022
845,S067,Andover,48,12,2022
1471,S067,Andover,48,12,2022
1303,S067,Andover,48,12,2022
1013,S068,Rugby,48,12,2022
1108,S068,Rugby,48,12,2022
1036,S068,Rugby,48,12,2022
921,S068,Rugby,48,12,2022
1129,S068,Rugby,48,12,2022
2064,S068,Rugby,48,12,2022
1795,S068,Rugby,48,12,2022
1338,S069,Brighton,48,12,2022
1309,S069,Brighton,48,12,2022
1302,S069,Brighton,48,12,2022
1367,S069,Brighton,48,12,2022
1524,S069,Brighton,48,12,2022
2569,S069,Brighton,48,12,2022
2234,S069,Brighton,48,12,2022
777,S070,Havant,48,12,2022
750,S070,Havant,48,12,2022
769,S070,Havant,48,12,2022
611,S070,Havant,48,12,2022
681,S070,Havant,48,12,2022
1246,S070,Havant,48,12,2022
899,S070,Havant,48,12,2022
558,S071,Pennine,48,12,2022
552,S071,Pennine,48,12,2022
560,S071,Pennine,48,12,2022
562,S071,Pennine,48,12,2022
591,S071,Pennine,48,12,2022
955,S071,Pennine,48,12,2022
881,S071,Pennine,48,12,2022
596,S072,Thornbury,48,12,2022
489,S072,Thornbury,48,12,2022
563,S072,Thornbury,48,12,2022
485,S072,Thornbury,48,12,2022
585,S072,Thornbury,48,12,2022
1118,S072,Thornbury,48,12,2022
1061,S072,Thornbury,48,12,2022
939,S073,Derby,48,12,2022
1027,S073,Derby,48,12,2022
988,S073,Derby,48,12,2022
917,S073,Derby,48,12,2022
1043,S073,Derby,48,12,2022
1732,S073,Derby,48,12,2022
1459,S073,Derby,48,12,2022
736,S074,Hare Hatch,48,12,2022
751,S074,Hare Hatch,48,12,2022
828,S074,Hare Hatch,48,12,2022
697,S074,Hare Hatch,48,12,2022
783,S074,Hare Hatch,48,12,2022
1653,S074,Hare Hatch,48,12,2022
1456,S074,Hare Hatch,48,12,2022
854,S075,Harlestone Heath,48,12,2022
861,S075,Harlestone Heath,48,12,2022
905,S075,Harlestone Heath,48,12,2022
741,S075,Harlestone Heath,48,12,2022
880,S075,Harlestone Heath,48,12,2022
1602,S075,Harlestone Heath,48,12,2022
1288,S075,Harlestone Heath,48,12,2022
821,S076,Marple,48,12,2022
734,S076,Marple,48,12,2022
679,S076,Marple,48,12,2022
575,S076,Marple,48,12,2022
748,S076,Marple,48,12,2022
1530,S076,Marple,48,12,2022
1570,S076,Marple,48,12,2022
900,S077,Stratford upon Avon,48,12,2022
826,S077,Stratford upon Avon,48,12,2022
902,S077,Stratford upon Avon,48,12,2022
750,S077,Stratford upon Avon,48,12,2022
903,S077,Stratford upon Avon,48,12,2022
1586,S077,Stratford upon Avon,48,12,2022
1343,S077,Stratford upon Avon,48,12,2022
950.1312336,S080,Swindon,48,12,2022
989.5287958,S080,Swindon,48,12,2022
1126.05042,S080,Swindon,48,12,2022
895.2879581,S080,Swindon,48,12,2022
937.5,S080,Swindon,48,12,2022
1588.555858,S080,Swindon,48,12,2022
1439.093484,S080,Swindon,48,12,2022
634,S081,Bury St Edmunds,48,12,2022
578,S081,Bury St Edmunds,48,12,2022
655,S081,Bury St Edmunds,48,12,2022
647,S081,Bury St Edmunds,48,12,2022
559,S081,Bury St Edmunds,48,12,2022
1022,S081,Bury St Edmunds,48,12,2022
861,S081,Bury St Edmunds,48,12,2022
742,S082,Cadnam,48,12,2022
751,S082,Cadnam,48,12,2022
770,S082,Cadnam,48,12,2022
