Date,Week,Month,Year,Medium,Impressions,Ad Spend
,48,,2022,Paid Social,398.00,2.60
,48,,2022,Paid Social,1406.00,5.02
,48,,2022,Paid Social,2.00,0.02
,48,,2022,Paid Social,17.00,0.04
,48,,2022,Paid Social,14.00,0.04
,48,,2022,Paid Social,405.00,2.57
,48,,2022,Paid Social,1319.00,5.13
,48,,2022,Paid Social,4.00,0.02
,48,,2022,Paid Social,6.00,0.05
,48,,2022,Paid Social,8.00,0.01
,48,,2022,Paid Social,448.00,2.50
,48,,2022,Paid Social,36127.00,30.06
,48,,2022,Paid Social,11997.00,11.93
,48,,2022,Paid Social,100236.00,81.43
,48,,2022,Paid Social,22357.00,22.00
,48,,2022,Paid Social,17377.00,13.77
,48,,2022,Paid Social,13962.00,13.91
,48,,2022,Paid Social,122272.00,97.86
,48,,2022,Paid Social,20522.00,20.02
,48,,2022,Paid Social,31548.00,25.65
,48,,2022,Paid Social,8973.00,9.07
,48,,2022,Paid Social,102332.00,85.90
,48,,2022,Paid Social,24842.00,24.92
,48,,2022,Paid Social,81438.00,67.57
,48,,2022,Paid Social,11940.00,12.00
,48,,2022,Paid Social,54915.00,43.93
,48,,2022,Paid Social,22378.00,21.95
,48,,2022,Paid Social,45094.00,38.06
,48,,2022,Paid Social,11129.00,11.21
,48,,2022,Paid Social,91714.00,73.53
,48,,2022,Paid Social,22901.00,22.69
,48,,2022,Paid Social,32640.00,26.85
,48,,2022,Paid Social,12613.00,12.48
,48,,2022,Paid Social,102937.00,84.72
,48,,2022,Paid Social,21662.00,21.38
,48,,2022,Paid Social,42711.00,32.71
,48,,2022,Paid Social,10469.00,10.04
,48,,2022,Paid Social,103088.00,78.64
,48,,2022,Paid Social,26074.00,24.08
,48,,2022,Paid Social,79301.00,64.93
,48,,2022,Paid Social,11927.00,11.71
,48,,2022,Paid Social,57898.00,46.56
,48,,2022,Paid Social,22815.00,22.27
,48,,2022,Paid Social,49836.00,40.62
,48,,2022,Paid Social,8837.00,8.57
,48,,2022,Paid Social,88708.00,71.01
,48,,2022,Paid Social,26057.00,25.22
,48,,2022,Paid Social,74223.00,60.75
,48,,2022,Paid Social,4816.00,4.76
,48,,2022,Paid Social,62590.00,50.99
,48,,2022,Paid Social,29282.00,29.01
,48,,2022,Paid Social,100107.00,86.45
,48,,2022,Paid Social,24556.00,24.41
,48,,2022,Paid Social,28597.00,25.04
,48,,2022,Paid Social,9645.00,9.59
,48,,2022,Paid Social,96027.00,81.11
,48,,2022,Paid Social,29163.00,28.64
,48,,2022,Paid Social,34961.00,30.28
,48,,2022,Paid Social,5566.00,5.44
,48,,2022,Paid Social,58829.00,49.73
,48,,2022,Paid Social,15800.00,15.62
,48,,2022,Paid Social,70002.00,61.64
,48,,2022,Paid Social,18728.00,18.51
,48,,2022,Paid Social,41234.00,35.31
,48,,2022,Paid Social,14859.00,14.71
,48,,2022,Paid Social,89189.00,76.18
,48,,2022,Paid Social,19576.00,19.25
,48,,2022,Paid Social,96806.00,83.16
,48,,2022,Paid Social,31165.00,30.84
,48,,2022,Paid Social,32087.00,28.44
,48,,2022,Paid Social,3116.00,3.07
,48,,2022,Paid Social,89684.00,75.36
,48,,2022,Paid Social,19907.00,19.46
,48,,2022,Paid Social,41939.00,36.12
,48,,2022,Paid Social,14846.00,14.54
,48,,2022,Paid Social,92148.00,76.82
,48,,2022,Paid Social,28445.00,27.46
,48,,2022,Paid Social,41583.00,34.73
,48,,2022,Paid Social,6790.00,6.54
,48,,2022,Paid Social,86186.00,70.83
,48,,2022,Paid Social,28977.00,27.73
,48,,2022,Paid Social,46608.00,40.60
,48,,2022,Paid Social,6561.00,6.32
,48,,2022,Paid Social,77117.00,63.85
,48,,2022,Paid Social,23147.00,22.04
,48,,2022,Paid Social,56325.00,47.73
,48,,2022,Paid Social,12260.00,11.85
,48,,2022,Paid Social,80529.00,68.53
,48,,2022,Paid Social,24870.00,24.30
,48,,2022,Paid Social,50069.00,43.10
,48,,2022,Paid Social,9689.00,9.53
,48,,2022,Paid Social,8432.00,43.23
,48,,2022,Paid Social,1339.00,11.89
,48,,2022,Paid Social,3068.00,15.51
,48,,2022,Paid Social,1160.00,7.04
,48,,2022,Paid Social,5759.00,38.90
,48,,2022,Paid Social,402.00,4.29
,48,,2022,Paid Social,3639.00,20.06
,48,,2022,Paid Social,2919.00,14.68
,48,,2022,Paid Social,11108.00,41.66
,48,,2022,Paid Social,2161.00,12.71
,48,,2022,Paid Social,5621.00,18.27
,48,,2022,Paid Social,840.00,5.23
,48,,2022,Paid Social,6736.00,37.20
,48,,2022,Paid Social,1779.00,11.67
,48,,2022,Paid Social,4640.00,22.11
,48,,2022,Paid Social,1125.00,6.94
,48,,2022,Paid Social,9256.00,45.07
,48,,2022,Paid Social,1317.00,8.81
,48,,2022,Paid Social,3049.00,14.46
,48,,2022,Paid Social,1545.00,9.47
,48,,2022,Paid Social,10181.00,39.89
,48,,2022,Paid Social,1888.00,12.09
,48,,2022,Paid Social,6577.00,20.01
,48,,2022,Paid Social,933.00,5.88
,48,,2022,Paid Social,8511.00,33.50
,48,,2022,Paid Social,1842.00,11.43
,48,,2022,Paid Social,8199.00,26.57
,48,,2022,Paid Social,1070.00,6.38
,48,,2022,Paid Social,53409.00,41.41
,48,,2022,Paid Social,24186.00,18.03
,48,,2022,Paid Social,12850.00,11.72
,48,,2022,Paid Social,7635.00,6.72
,48,,2022,Paid Social,57349.00,44.22
,48,,2022,Paid Social,20715.00,15.39
,48,,2022,Paid Social,7497.00,6.51
,48,,2022,Paid Social,13095.00,11.79
,48,,2022,Paid Social,59166.00,47.14
,48,,2022,Paid Social,16950.00,12.57
,48,,2022,Paid Social,7599.00,6.97
,48,,2022,Paid Social,11980.00,11.27
,48,,2022,Paid Social,49417.00,39.91
,48,,2022,Paid Social,25154.00,19.75
,48,,2022,Paid Social,7240.00,6.59
,48,,2022,Paid Social,12504.00,11.71
,48,,2022,Paid Social,55372.00,44.66
,48,,2022,Paid Social,19495.00,14.94
,48,,2022,Paid Social,5061.00,4.38
,48,,2022,Paid Social,14725.00,13.96
,48,,2022,Paid Social,50713.00,45.33
,48,,2022,Paid Social,17213.00,14.25
,48,,2022,Paid Social,5931.00,6.21
,48,,2022,Paid Social,10884.00,12.14
,48,,2022,Paid Social,50722.00,40.34
,48,,2022,Paid Social,25142.00,19.29
,48,,2022,Paid Social,9002.00,8.26
,48,,2022,Paid Social,10761.00,10.07
,48,,2022,Paid Social,7191.00,37.76
,48,,2022,Paid Social,1727.00,12.55
,48,,2022,Paid Social,4556.00,20.94
,48,,2022,Paid Social,1236.00,6.62
,48,,2022,Paid Social,5421.00,32.01
,48,,2022,Paid Social,1843.00,14.41
,48,,2022,Paid Social,5638.00,26.79
,48,,2022,Paid Social,970.00,4.70
,48,,2022,Paid Social,10480.00,39.40
,48,,2022,Paid Social,3254.00,15.29
,48,,2022,Paid Social,6313.00,20.55
,48,,2022,Paid Social,440.00,2.66
,48,,2022,Paid Social,6671.00,35.24
,48,,2022,Paid Social,2571.00,15.81
,48,,2022,Paid Social,4679.00,24.53
,48,,2022,Paid Social,456.00,2.41
,48,,2022,Paid Social,9615.00,43.41
,48,,2022,Paid Social,2286.00,13.79
,48,,2022,Paid Social,3680.00,16.38
,48,,2022,Paid Social,882.00,4.29
,48,,2022,Paid Social,9935.00,37.08
,48,,2022,Paid Social,2879.00,13.01
,48,,2022,Paid Social,7136.00,23.15
,48,,2022,Paid Social,934.00,4.80
,48,,2022,Paid Social,10034.00,38.84
,48,,2022,Paid Social,3132.00,14.22
,48,,2022,Paid Social,6906.00,21.46
,48,,2022,Paid Social,811.00,3.50
,48,,2022,Paid Social,10672.00,56.40
,48,,2022,Paid Social,2430.00,18.38
,48,,2022,Paid Social,362.00,2.53
,48,,2022,Paid Social,46.00,0.35
,48,,2022,Paid Social,10139.00,55.90
,48,,2022,Paid Social,2328.00,18.40
,48,,2022,Paid Social,509.00,3.10
,48,,2022,Paid Social,91.00,0.76
,48,,2022,Paid Social,16312.00,57.35
,48,,2022,Paid Social,4587.00,17.83
,48,,2022,Paid Social,515.00,1.86
,48,,2022,Paid Social,165.00,0.91
,48,,2022,Paid Social,11278.00,53.44
,48,,2022,Paid Social,2644.00,17.33
,48,,2022,Paid Social,1064.00,5.94
,48,,2022,Paid Social,245.00,1.30
,48,,2022,Paid Social,12419.00,55.68
,48,,2022,Paid Social,2466.00,16.70
,48,,2022,Paid Social,665.00,3.42
,48,,2022,Paid Social,341.00,2.03
,48,,2022,Paid Social,14050.00,56.12
,48,,2022,Paid Social,3770.00,17.70
,48,,2022,Paid Social,838.00,3.29
,48,,2022,Paid Social,180.00,0.91
,48,,2022,Paid Social,15443.00,56.96
,48,,2022,Paid Social,3691.00,17.84
,48,,2022,Paid Social,621.00,2.32
,48,,2022,Paid Social,151.00,0.95
,48,,2022,Paid Social,4183.00,33.95
,48,,2022,Paid Social,794.00,6.68
,48,,2022,Paid Social,1866.00,14.52
,48,,2022,Paid Social,932.00,9.75
,48,,2022,Paid Social,4418.00,30.72
,48,,2022,Paid Social,863.00,6.57
,48,,2022,Paid Social,2833.00,18.80
,48,,2022,Paid Social,1086.00,8.87
,48,,2022,Paid Social,1472.00,26.54
,48,,2022,Paid Social,254.00,5.54
,48,,2022,Paid Social,1026.00,21.29
,48,,2022,Paid Social,336.00,11.69
,48,,2022,Paid Social,4922.00,30.39
,48,,2022,Paid Social,576.00,4.22
,48,,2022,Paid Social,3217.00,18.88
,48,,2022,Paid Social,1550.00,11.54
,48,,2022,Paid Social,5057.00,35.55
,48,,2022,Paid Social,689.00,5.55
,48,,2022,Paid Social,1937.00,13.63
,48,,2022,Paid Social,1242.00,10.11
,48,,2022,Paid Social,4883.00,33.83
,48,,2022,Paid Social,644.00,5.82
,48,,2022,Paid Social,2140.00,15.69
,48,,2022,Paid Social,950.00,9.66
,48,,2022,Paid Social,4604.00,35.10
,48,,2022,Paid Social,829.00,7.40
,48,,2022,Paid Social,1747.00,14.16
,48,,2022,Paid Social,830.00,8.15
,48,,2022,Paid Social,6158.00,41.75
,48,,2022,Paid Social,1646.00,14.73
,48,,2022,Paid Social,765.00,6.58
,48,,2022,Paid Social,187.00,1.91
,48,,2022,Paid Social,6760.00,43.12
,48,,2022,Paid Social,1889.00,14.88
,48,,2022,Paid Social,852.00,5.72
,48,,2022,Paid Social,176.00,1.12
,48,,2022,Paid Social,1579.00,30.54
,48,,2022,Paid Social,744.00,14.25
,48,,2022,Paid Social,879.00,17.25
,48,,2022,Paid Social,154.00,2.90
,48,,2022,Paid Social,6122.00,36.12
,48,,2022,Paid Social,1849.00,14.74
,48,,2022,Paid Social,1895.00,12.85
,48,,2022,Paid Social,140.00,1.15
,48,,2022,Paid Social,6021.00,40.43
,48,,2022,Paid Social,1680.00,15.41
,48,,2022,Paid Social,1042.00,8.28
,48,,2022,Paid Social,75.00,0.76
,48,,2022,Paid Social,5689.00,39.64
,48,,2022,Paid Social,1624.00,14.21
,48,,2022,Paid Social,877.00,9.16
,48,,2022,Paid Social,70.00,1.92
,48,,2022,Paid Social,6087.00,43.57
,48,,2022,Paid Social,1553.00,14.31
,48,,2022,Paid Social,610.00,5.46
,48,,2022,Paid Social,177.00,1.78
,48,,2022,Paid Social,10323.00,37.76
,48,,2022,Paid Social,10622.00,37.87
,48,,2022,Paid Social,14525.00,37.80
,48,,2022,Paid Social,10828.00,37.77
,48,,2022,Paid Social,11236.00,37.80
,48,,2022,Paid Social,10327.00,37.83
,48,,2022,Paid Social,2713.00,7.85
,48,,2022,Paid Social,742.00,2.56
,48,,2022,Paid Social,2493.00,7.83
,48,,2022,Paid Social,2598.00,7.88
,48,,2022,Paid Social,3158.00,7.82
,48,,2022,Paid Social,2718.00,7.84
,48,,2022,Paid Social,2544.00,7.89
,48,,2022,Paid Social,3245.00,7.77
,48,,2022,Paid Social,2894.00,7.87
,48,,2022,Paid Social,2366.00,7.87
,48,,2022,Paid Social,3665.00,7.80
,48,,2022,Paid Social,2531.00,7.82
,48,,2022,Paid Social,2709.00,7.83
,48,,2022,Paid Social,2641.00,7.86
,48,,2022,Paid Social,2745.00,7.86
,48,,2022,Paid Social,838.00,2.46
,48,,2022,Paid Social,2879.00,7.85
,48,,2022,Paid Social,2270.00,7.83
,48,,2022,Paid Social,825.00,2.57
,48,,2022,Paid Social,2518.00,7.84
,48,,2022,Paid Social,2408.00,7.86
,48,,2022,Paid Social,2766.00,7.86
,48,,2022,Paid Social,727.00,2.53
,48,,2022,Paid Social,2923.00,7.83
,48,,2022,Paid Social,3350.00,7.80
,48,,2022,Paid Social,797.00,2.56
,48,,2022,Paid Social,2366.00,7.84
,48,,2022,Paid Social,2560.00,7.83
,48,,2022,Paid Social,2849.00,7.78
,48,,2022,Paid Social,816.00,2.61
,48,,2022,Paid Social,2430.00,7.83
,48,,2022,Paid Social,2206.00,7.84
,48,,2022,Paid Social,2751.00,7.86
,48,,2022,Paid Social,3087.00,7.83
,48,,2022,Paid Social,2609.00,7.84
,48,,2022,Paid Social,2231.00,7.90
,48,,2022,Paid Social,2703.00,7.90
,48,,2022,Paid Social,2629.00,7.78
,48,,2022,Paid Social,2521.00,7.84
,48,,2022,Paid Social,2446.00,7.84
,48,,2022,Paid Social,2946.00,7.82
,48,,2022,Paid Social,899.00,2.57
,48,,2022,Paid Social,2062.00,7.84
,48,,2022,Paid Social,813.00,2.57
,48,,2022,Paid Social,2469.00,7.84
,48,,2022,Paid Social,832.00,2.65
,48,,2022,Paid Social,2773.00,7.85
,48,,2022,Paid Social,875.00,2.61
,48,,2022,Paid Social,2414.00,7.85
,48,,2022,Paid Social,2733.00,7.69
,48,,2022,Paid Social,2653.00,7.65
,48,,2022,Paid Social,2429.00,7.66
,48,,2022,Paid Social,2562.00,7.64
,48,,2022,Paid Social,3133.00,7.64
,48,,2022,Paid Social,3305.00,7.68
,48,,2022,Paid Social,2969.00,7.66
,48,,2022,Paid Social,2748.00,7.68
,48,,2022,Paid Social,976.00,2.49
,48,,2022,Paid Social,935.00,2.49
,48,,2022,Paid Social,2470.00,7.63
,48,,2022,Paid Social,3002.00,7.68
,48,,2022,Paid Social,2799.00,7.61
,48,,2022,Paid Social,510.00,2.54
,48,,2022,Paid Social,2589.00,7.73
,48,,2022,Paid Social,3385.00,7.62
,48,,2022,Paid Social,2738.00,7.65
,48,,2022,Paid Social,3247.00,7.63
,48,,2022,Paid Social,2786.00,7.63
,48,,2022,Paid Social,843.00,2.57
,48,,2022,Paid Social,2803.00,7.68
,48,,2022,Paid Social,2709.00,7.67
,48,,2022,Paid Social,1957.00,7.60
,48,,2022,Paid Social,2604.00,7.68
,48,,2022,Paid Social,2589.00,7.61
,48,,2022,Paid Social,2464.00,7.62
,48,,2022,Paid Social,2495.00,7.66
,48,,2022,Paid Social,2882.00,7.64
,48,,2022,Paid Social,2481.00,7.65
,48,,2022,Paid Social,2603.00,7.69
,48,,2022,Paid Social,2990.00,7.68
,48,,2022,Paid Social,2700.00,7.66
,48,,2022,Paid Social,2475.00,7.71
,48,,2022,Paid Social,2254.00,7.70
,48,,2022,Paid Social,2993.00,7.68
,48,,2022,Paid Social,744.00,2.61
,48,,2022,Paid Social,2651.00,7.65
,48,,2022,Paid Social,2591.00,7.65
,48,,2022,Paid Social,2707.00,7.70
,48,,2022,Paid Social,2540.00,7.62
,48,,2022,Paid Social,491.00,2.48
,48,,2022,Paid Social,3137.00,7.65
,48,,2022,Paid Social,1073.00,2.51
,48,,2022,Paid Social,2503.00,7.64
,48,,2022,Paid Social,2836.00,7.61
,48,,2022,Paid Social,2798.00,7.65
,48,,2022,Paid Social,2627.00,7.69
,48,,2022,Paid Social,619.00,2.78
,48,,2022,Paid Social,757.00,2.64
,48,,2022,Paid Social,666.00,2.61
,48,,2022,Paid Social,752.00,2.64
,48,,2022,Paid Social,684.00,2.71
,48,,2022,Paid Social,651.00,2.65
,48,,2022,Paid Social,817.00,2.67
,48,,2022,Paid Social,725.00,2.69
,48,,2022,Paid Social,728.00,2.64
,48,,2022,Paid Social,646.00,2.74
,48,,2022,Paid Social,673.00,2.62
,48,,2022,Paid Social,671.00,2.67
,48,,2022,Paid Social,806.00,2.69
,48,,2022,Paid Social,729.00,2.64
,48,,2022,Paid Social,779.00,2.66
,48,,2022,Paid Social,776.00,2.78
,48,,2022,Paid Social,624.00,2.61
,48,,2022,Paid Social,752.00,2.68
,48,,2022,Paid Social,645.00,2.54
,48,,2022,Paid Social,737.00,2.63
,48,,2022,Paid Social,828.00,2.67
,48,,2022,Paid Social,682.00,2.63
,48,,2022,Paid Social,741.00,2.71
,48,,2022,Paid Social,778.00,2.63
,48,,2022,Paid Social,694.00,2.59
,48,,2022,Paid Social,686.00,2.64
,48,,2022,Paid Social,688.00,2.67
,48,,2022,Paid Social,545.00,2.63
,48,,2022,Paid Social,767.00,2.63
,48,,2022,Paid Social,658.00,2.70
,48,,2022,Paid Social,696.00,2.64
,48,,2022,Paid Social,683.00,2.72
,48,,2022,Paid Social,721.00,2.67
,48,,2022,Paid Social,671.00,2.63
,48,,2022,Paid Social,731.00,2.61
,48,,2022,Paid Social,804.00,2.69
,48,,2022,Paid Social,771.00,2.59
,48,,2022,Paid Social,760.00,2.65
,48,,2022,Paid Social,603.00,2.71
,48,,2022,Paid Social,786.00,2.65
,48,,2022,Paid Social,785.00,2.57
,48,,2022,Paid Social,717.00,2.70
,48,,2022,Paid Social,665.00,2.77
,48,,2022,Paid Social,824.00,2.61
,48,,2022,Paid Social,691.00,2.63
,48,,2022,Paid Social,653.00,2.76
,48,,2022,Paid Social,729.00,2.66
,48,,2022,Paid Social,677.00,2.63
,48,,2022,Paid Social,684.00,2.63
,48,,2022,Paid Social,709.00,2.67
,48,,2022,Paid Social,770.00,2.72
,48,,2022,Paid Social,552.00,2.67
,48,,2022,Paid Social,729.00,2.69
,48,,2022,Paid Social,738.00,2.66
,48,,2022,Paid Social,779.00,2.61
,48,,2022,Paid Social,720.00,2.64
,48,,2022,Paid Social,679.00,2.67
,48,,2022,Paid Social,664.00,2.63
,48,,2022,Paid Social,1384.00,7.32
,48,,2022,Paid Social,1294.00,7.42
,48,,2022,Paid Social,1497.00,7.36
,48,,2022,Paid Social,1338.00,7.40
,48,,2022,Paid Social,1245.00,7.42
,48,,2022,Paid Social,1483.00,7.44
,48,,2022,Paid Social,1692.00,7.37
,48,,2022,Paid Social,1542.00,7.26
,48,,2022,Paid Social,1508.00,7.35
,48,,2022,Paid Social,1210.00,7.41
,48,,2022,Paid Social,1430.00,7.36
,48,,2022,Paid Social,1280.00,7.39
,48,,2022,Paid Social,1578.00,7.36
,48,,2022,Paid Social,1641.00,7.33
,48,,2022,Paid Social,1504.00,7.38
,48,,2022,Paid Social,1844.00,7.42
,48,,2022,Paid Social,1303.00,7.35
,48,,2022,Paid Social,1518.00,7.41
,48,,2022,Paid Social,1609.00,7.33
,48,,2022,Paid Social,1450.00,7.41
,48,,2022,Paid Social,1360.00,7.40
,48,,2022,Paid Social,1570.00,7.39
,48,,2022,Paid Social,1592.00,7.42
,48,,2022,Paid Social,1408.00,7.41
,48,,2022,Paid Social,1404.00,7.35
,48,,2022,Paid Social,1364.00,7.41
,48,,2022,Paid Social,1437.00,7.36
,48,,2022,Paid Social,1346.00,7.37
,48,,2022,Paid Social,1472.00,7.25
,48,,2022,Paid Social,1546.00,7.43
,48,,2022,Paid Social,1421.00,7.34
,48,,2022,Paid Social,1468.00,7.39
,48,,2022,Paid Social,1546.00,7.36
,48,,2022,Paid Social,1527.00,7.35
,48,,2022,Paid Social,1475.00,7.34
,48,,2022,Paid Social,1267.00,7.35
,48,,2022,Paid Social,1518.00,7.37
,48,,2022,Paid Social,1580.00,7.31
,48,,2022,Paid Social,1602.00,7.38
,48,,2022,Paid Social,1480.00,7.42
,48,,2022,Paid Social,1412.00,7.32
,48,,2022,Paid Social,1573.00,7.31
,48,,2022,Paid Social,1417.00,7.27
,48,,2022,Paid Social,1548.00,7.39
,48,,2022,Paid Social,1634.00,7.43
,48,,2022,Paid Social,1366.00,7.41
,48,,2022,Paid Social,1496.00,7.38
,48,,2022,Paid Social,1430.00,7.39
,48,,2022,Paid Social,1444.00,7.40
,48,,2022,Paid Social,1316.00,7.31
,48,,2022,Paid Social,1556.00,7.39
,48,,2022,Paid Social,1340.00,7.35
,48,,2022,Paid Social,1580.00,7.43
,48,,2022,Paid Social,1745.00,7.36
,48,,2022,Paid Social,1277.00,7.40
,48,,2022,Paid Social,1661.00,7.41
,48,,2022,Paid Social,1476.00,7.39
,48,,2022,Paid Social,1447.00,7.37
,48,,2022,Paid Social,1523.00,7.38
,48,,2022,Paid Social,1715.00,7.35
,48,,2022,Paid Social,1392.00,7.44
,48,,2022,Paid Social,1865.00,6.95
,48,,2022,Paid Social,1822.00,6.92
,48,,2022,Paid Social,2284.00,6.97
,48,,2022,Paid Social,1814.00,6.86
,48,,2022,Paid Social,1708.00,6.93
,48,,2022,Paid Social,1586.00,6.91
,48,,2022,Paid Social,1823.00,6.92
,48,,2022,Paid Social,1714.00,6.89
,48,,2022,Paid Social,1815.00,6.99
,48,,2022,Paid Social,1710.00,6.93
,48,,2022,Paid Social,1662.00,6.96
,48,,2022,Paid Social,1786.00,6.91
,48,,2022,Paid Social,1784.00,6.95
,48,,2022,Paid Social,1582.00,6.90
,48,,2022,Paid Social,1802.00,6.93
,48,,2022,Paid Social,1830.00,6.92
,48,,2022,Paid Social,1826.00,6.89
,48,,2022,Paid Social,1973.00,6.85
,48,,2022,Paid Social,1785.00,6.88
,48,,2022,Paid Social,1710.00,6.98
,48,,2022,Paid Social,1631.00,6.92
,48,,2022,Paid Social,1808.00,6.91
,48,,2022,Paid Social,1676.00,6.94
,48,,2022,Paid Social,1692.00,6.89
,48,,2022,Paid Social,1888.00,6.95
,48,,2022,Paid Social,1711.00,6.91
,48,,2022,Paid Social,1726.00,6.96
,48,,2022,Paid Social,1793.00,6.95
,48,,2022,Paid Social,1671.00,6.92
,48,,2022,Paid Social,1804.00,6.89
,48,,2022,Paid Social,2256.00,6.91
,48,,2022,Paid Social,1846.00,6.98
,48,,2022,Paid Social,1639.00,6.92
,48,,2022,Paid Social,1905.00,6.93
,48,,2022,Paid Social,1869.00,6.91
,48,,2022,Paid Social,1824.00,6.90
,48,,2022,Paid Social,1701.00,6.92
,48,,2022,Paid Social,1681.00,6.98
,48,,2022,Paid Social,1770.00,6.93
,48,,2022,Paid Social,2025.00,6.91
,48,,2022,Paid Social,1639.00,6.94
,48,,2022,Paid Social,1875.00,6.94
,48,,2022,Paid Social,1877.00,6.96
,48,,2022,Paid Social,1853.00,6.90
,48,,2022,Paid Social,1700.00,6.87
,48,,2022,Paid Social,1841.00,6.86
,48,,2022,Paid Social,1842.00,6.93
,48,,2022,Paid Social,1788.00,6.93
,48,,2022,Paid Social,1792.00,6.94
,48,,2022,Paid Social,1717.00,6.94
,48,,2022,Paid Social,1616.00,6.93
,48,,2022,Paid Social,1737.00,6.96
,48,,2022,Paid Social,1776.00,6.91
,48,,2022,Paid Social,1772.00,6.91
,48,,2022,Paid Social,1553.00,6.95
,48,,2022,Paid Social,1854.00,6.94
,48,,2022,Paid Social,1597.00,7.01
,48,,2022,Paid Social,1791.00,6.94
,48,,2022,Paid Social,1650.00,6.96
,48,,2022,Paid Social,1762.00,6.89
,48,,2022,Paid Social,1747.00,6.98
,48,,2022,Paid Social,1908.00,6.93
,48,,2022,Paid Social,1760.00,6.94
,48,,2022,Paid Social,1813.00,6.89
,48,,2022,Paid Social,1777.00,6.95
,48,,2022,Paid Social,1770.00,6.89
,48,,2022,Paid Social,1799.00,6.85
,48,,2022,Paid Social,1789.00,6.92
,48,,2022,Paid Social,1664.00,6.95
,48,,2022,Paid Social,1070.00,6.29
,48,,2022,Paid Social,59.00,0.13
,48,,2022,Paid Social,45.00,0.16
,48,,2022,Paid Social,1043.00,3.88
,48,,2022,Paid Social,93.00,0.39
,48,,2022,Paid Social,1298.00,5.97
,48,,2022,Paid Social,864.00,4.29
,48,,2022,Paid Social,2131.00,10.01
,48,,2022,Paid Social,453.00,2.52
,48,,2022,Paid Social,1063.00,8.09
,48,,2022,Paid Social,36.00,0.15
,48,,2022,Paid Social,126.00,0.83
,48,,2022,Paid Social,768.00,3.50
,48,,2022,Paid Social,44.00,0.27
,48,,2022,Paid Social,740.00,3.87
,48,,2022,Paid Social,1321.00,8.53
,48,,2022,Paid Social,19.00,0.08
,48,,2022,Paid Social,54.00,0.25
,48,,2022,Paid Social,242.00,1.23
,48,,2022,Paid Social,61.00,0.23
,48,,2022,Paid Social,1089.00,6.34
,48,,2022,Paid Social,342.00,2.38
,48,,2022,Paid Social,189.00,1.14
,48,,2022,Paid Social,1924.00,10.43
,48,,2022,Paid Social,356.00,2.84
,48,,2022,Paid Social,369.00,2.26
,48,,2022,Paid Social,196.00,0.90
,48,,2022,Paid Social,971.00,4.43
,48,,2022,Paid Social,202.00,0.92
,48,,2022,Paid Social,1681.00,8.29
,48,,2022,Paid Social,881.00,5.38
,48,,2022,Paid Social,88.00,0.47
,48,,2022,Paid Social,43.00,0.14
,48,,2022,Paid Social,478.00,1.87
,48,,2022,Paid Social,63.00,0.45
,48,,2022,Paid Social,1446.00,8.50
,48,,2022,Paid Social,6918.00,22.99
,48,,2022,Paid Social,1155.00,4.19
,49,,2022,Paid Social,2179.00,6.52
,49,,2022,Paid Social,5.00,0.05
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,15.00,0.01
,49,,2022,Paid Social,2082.00,6.60
,49,,2022,Paid Social,1.00,0.00
,49,,2022,Paid Social,2.00,0.02
,49,,2022,Paid Social,17.00,0.04
,49,,2022,Paid Social,1966.00,6.58
,49,,2022,Paid Social,3.00,0.00
,49,,2022,Paid Social,1.00,0.00
,49,,2022,Paid Social,16.00,0.06
,49,,2022,Paid Social,2066.00,6.56
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,17.00,0.05
,49,,2022,Paid Social,2185.00,6.54
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,11.00,0.04
,49,,2022,Paid Social,1858.00,6.57
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,12.00,0.04
,49,,2022,Paid Social,1990.00,6.41
,49,,2022,Paid Social,7.00,0.05
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,43.00,0.18
,49,,2022,Paid Social,1692.00,6.54
,49,,2022,Paid Social,2.00,0.01
,49,,2022,Paid Social,1.00,0.00
,49,,2022,Paid Social,20.00,0.04
,49,,2022,Paid Social,2252.00,6.47
,49,,2022,Paid Social,1.00,0.00
,49,,2022,Paid Social,27.00,0.10
,49,,2022,Paid Social,2114.00,6.23
,49,,2022,Paid Social,6.00,0.02
,49,,2022,Paid Social,3.00,0.03
,49,,2022,Paid Social,75.00,0.26
,49,,2022,Paid Social,2125.00,6.56
,49,,2022,Paid Social,4.00,0.03
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,13.00,0.05
,49,,2022,Paid Social,1841.00,6.51
,49,,2022,Paid Social,19.00,0.12
,49,,2022,Paid Social,1914.00,6.43
,49,,2022,Paid Social,4.00,0.01
,49,,2022,Paid Social,2.00,0.03
,49,,2022,Paid Social,40.00,0.14
,49,,2022,Paid Social,1982.00,6.57
,49,,2022,Paid Social,5.00,0.01
,49,,2022,Paid Social,18.00,0.13
,49,,2022,Paid Social,2297.00,6.55
,49,,2022,Paid Social,7.00,0.02
,49,,2022,Paid Social,2.00,0.00
,49,,2022,Paid Social,31.00,0.07
,49,,2022,Paid Social,2326.00,6.68
,49,,2022,Paid Social,5.00,0.01
,49,,2022,Paid Social,4.00,0.00
,49,,2022,Paid Social,16.00,0.06
